Station_name,Station Latitude,Station Longitude,Bikes,Category,Name,POI Latitude,POI Longitude,Rating,Reviews,_merge
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Salt Spring Adventure,48.854,-123.502,4.5,15.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Squamish Rafting,49.742,-123.136,5.0,11.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Rocofit Kettlebell Personal Trainer,49.264,-123.116,5.0,4.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Jc Dance,49.263,-123.128,5.0,5.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Team Fitness,49.322,-123.096,5.0,5.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Pedals & Paddles Adventure Sport,49.541,-123.759,4.5,11.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Bmo Vancouver Marathon,49.26,-123.113,3.5,17.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Crossfit Lions - East,49.309,-123.032,4.5,12.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Fitness World,49.261,-123.117,2.5,9.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Peak Fitness Management,49.261,-123.114,5.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Ep Fitness,49.283,-123.108,5.0,5.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Be Bliss Yoga & Wellness,49.26,-123.114,5.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",International Autonomous Robot Racing Competition,49.268,-123.251,5.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Farm Ventures,49.409,-123.574,5.0,3.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Whistler Ebikes,50.122,-122.956,4.5,8.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Backroads Whistler,50.108,-122.98,4.0,11.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Jump Gymnastics,49.261,-123.116,2.5,16.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Hannah Fitness,49.264,-123.116,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Vancouver Corporate Yoga,49.285,-123.122,4.5,7.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Steveston Seabreeze Adventures,49.124,-123.181,4.0,13.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Whistler Eco Tours,50.116,-122.957,5.0,4.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Beatsperminute Fitness,49.261,-123.114,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Mentor Vivek,49.263,-123.117,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Chan Meditation Centre,49.263,-123.117,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Camp Goodtimes,49.263,-123.117,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Leaders Taekwondo,49.263,-123.117,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Kyle Lane Personal Training,49.264,-123.117,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Yogaspace Goa & Vancouver,49.287,-122.989,5.0,4.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Full Function Fitness,49.264,-123.117,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Discovery Expeditions,49.233,-123.02,4.5,3.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Transcendental Meditation Programme,49.264,-123.112,3.5,3.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Small Stage,49.264,-123.113,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,"Landmarks, Parks & Sports",Orangetheory Fitness - Cambie,49.259,-123.115,3.0,7.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Whole Foods Market,49.264,-123.115,3.5,246.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Whole Food Market,49.264,-123.115,4.0,18.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Joti'S No Frills,49.263,-123.112,3.5,63.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Kin'S Farm Market - City Square Mall,49.261,-123.116,3.5,17.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Green Tomato Club,,,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Its To Die For,,,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Pemberton Distillery,50.316,-122.726,4.5,8.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Solo Market,49.261,-123.07,5.0,3.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,London Drugs,49.264,-123.116,3.5,68.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Hye Park Express,49.261,-123.116,4.0,4.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Lancaster Medical Supplies & Prescriptions,49.263,-123.118,2.0,5.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,The Home Depot,49.264,-123.114,3.0,61.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Change Lingerie,49.264,-123.115,2.5,35.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Storefour,49.263,-123.125,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Hob Thrift Boutique,49.235,-123.159,5.0,5.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Sasara Design Studio,49.28,-123.107,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Moneysworth & Best,49.284,-123.117,3.0,31.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Loli Senpai,49.261,-123.113,3.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,T-Shirt,49.269,-123.105,4.5,3.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,So Material Shoes,49.263,-123.113,2.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,One Tooth Fashion,49.263,-123.116,3.5,2.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Erika Fashions,49.261,-123.116,4.5,2.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Dressed In Tyme,49.261,-123.116,3.5,3.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Fashions Mulberry,49.261,-123.116,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Label Express Clothing,49.261,-123.116,3.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Dc Merch,49.202,-122.829,1.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Tange Creations,49.262,-123.255,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Paperback Notes,49.261,-123.114,4.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Kukubee,49.261,-123.114,5.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Spirit Halloween,49.263,-123.117,3.0,6.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Mayers Packaging,49.265,-123.111,5.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Hide Ceramic Works,49.264,-123.111,3.0,17.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Pasta Boy Peter,49.264,-123.118,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Quilling Queen Designs,49.261,-123.114,5.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Westcoast Audio Video Gallery,49.272,-123.095,5.0,3.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Black Bond Books,49.263,-123.118,4.0,2.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Digitial Smart Homes,49.264,-123.103,4.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Photo Expressions,49.256,-122.733,1.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Arlene'S Interiors,49.11,-122.677,1.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Audiofi,49.268,-123.102,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Urban Art & Design,49.118,-122.665,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Moda Smart Home Automation,49.285,-122.795,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Foreign Electronics,49.262,-123.095,2.5,30.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Ledecor Lighting,49.275,-123.022,3.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Promax Audio Visual Systems,49.255,-123.008,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Six Technologies,49.105,-122.735,5.0,1.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Star Accessories,49.261,-123.116,0.0,0.0,Yelp
10th & Cambie,49.262487,-123.114397,35,Retail,Identified Print & Media,49.277,-123.126,0.0,0.0,Yelp
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Bar None,49.274,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Opus Bar,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Hello Goodbye,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Soho Billiards,49.274,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Engine 374 Pavillion,49.273,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Joyce Williams Gallery,49.276,-123.122,0.0,0.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Vanwarhol,49.274,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,The Space,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Warhol A Different Idea Of Love,49.274,-123.125,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Roundhouse Community Arts & Recreation Centre - Social Media Week,49.272,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Kostuik Gallery Inc,49.277,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Light Form,49.277,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Automotive Billiards And Cafe,49.274,-123.125,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Coastal Peoples Fine Arts Gallery,49.276,-123.119,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Voda Nightclub,49.274,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Live Music Mondays At Brix Restaurant,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Yaletown Gallery,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Trisko Talent Management Inc,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Crystal Palace,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Flycow Games Inc,49.275,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Automotive Billiards & Cafe,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Sorour'S Art Gallery,49.276,-123.12,0.0,0.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Palladium Club,49.275,-123.125,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Mehndi & More Body Art,49.277,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Arts & Entertainment,Fun House,49.276,-123.118,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,Municipal,Roundhouse Community Arts & Recreation Centre,49.273,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Small Victory Bakery,49.276,-123.121,4.0,304.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Coo Coo Coffee,49.276,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Starbucks,49.275,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Jj Bean Coffee Roasters - Yaletown,49.275,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Black Echo Coffee,49.275,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",O-Cha Tea Bar,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Blackechocoffee,49.275,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Cha Le Tea Merchant Ltd,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Faubourg,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Blenz Coffee,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Sharetea Yaletown,49.276,-123.119,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Ombre Social House,49.276,-123.119,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Cha Yuan,49.274,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Tre Galli Gelato Caffe,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Jj House Of Coffee,49.275,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Melriches Coffeehouse,49.276,-123.12,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Mister,49.275,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",The Flying Pig Yaletown,49.275,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Minami Restaurant,49.275,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Hapa Izakaya,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Cioppino'S Mediterranean Grill Inc,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Rodney'S Oyster House,49.274,-123.123,4.0,806.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Meet In Yaletown,49.275,-123.122,4.0,160.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Blue Water Cafe + Raw Bar,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Bistro Sakana,49.275,-123.121,3.5,133.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Salsa & Agave Mexican Grill,49.274,-123.122,3.5,206.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Angus T,49.276,-123.12,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Cactus Club Cafe Yaletown,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",La Terrazza,49.275,-123.119,3.5,138.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Tacofino,49.276,-123.12,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Elisa,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",The Parlour,49.277,-123.12,4.0,460.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Provence Marinaside,49.273,-123.119,3.5,357.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",The Distillery Bar + Kitchen,49.275,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",The Keg Steakhouse + Bar - Yaletown,49.277,-123.119,3.5,289.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Twb - The Wine Bar,49.273,-123.119,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Yaletown Brewing Co,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Yaletown Gelato,49.275,-123.123,4.0,71.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Sushi Maro Japanese Restaurant,49.274,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Menchies,49.275,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",V At Earls Yaletown,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Soho Billiards,49.274,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Little Saigon,49.274,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Earls,49.276,-123.12,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Taboo Kitchen,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Milssam Tacorea,49.275,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Grand Chinese Restaurant - Yaletown,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Nightshade,49.276,-123.12,4.5,21.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Capo & The Spritz,49.276,-123.124,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Bartholomew'S Plan,49.276,-123.119,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Seahouse Restaurant,49.274,-123.118,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Bella Napoli,49.274,-123.119,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Baggio Gelateria And Pizzeria,49.274,-123.119,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Umada Japanese,49.274,-123.126,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Somewhere Good Pizza,49.274,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",100 Days,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Tavern Enterprises Ltd,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Enoteca,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Society By The Glowbal Collection,49.274,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Super Thai Food Truck,49.274,-123.12,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Farrago Restaurant,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Bar None,49.274,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Brix Restaurant & Wine Bar,49.276,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Opus Bar,49.275,-123.123,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",The Tavern,49.275,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Pierre'S Champagne Lounge,49.277,-123.12,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Jugo Juice,49.274,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Hello Goodbye,49.276,-123.121,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Yaletown Distilling Co,49.275,-123.122,,,Foursquare
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",The Stock Room,49.276,-123.122,4.0,8.0,both
Yaletown-Roundhouse Station,49.274566,-123.121817,16,"Bars, Restaurants & Cafes",Trialto Wine Group Ltd,49.274,-123.124,,,Foursquare
